"geoid","measure","value","region_type","year","measure_type"
"51059480401","Food Insecure SNAP proportion",0.0603156992086267,"tract",2022,"proportion"
"51059480401","Food Secure SNAP proportion",0.89047155547676,"tract",2022,"proportion"
"51059480402","At-Risk High SNAP households",24,"tract",2022,"count"
"51059480402","At-Risk Low SNAP households",55,"tract",2022,"count"
"51059480402","At-Risk Medium SNAP households",58,"tract",2022,"count"
"51059480402","Food Insecure SNAP households",117,"tract",2022,"count"
"51059480402","Food Secure SNAP households",1509,"tract",2022,"count"
"51059480402","At-Risk High SNAP proportion",0.0138329788984865,"tract",2022,"proportion"
"51059480402","At-Risk Low SNAP proportion",0.0313731381235047,"tract",2022,"proportion"
"51059480402","At-Risk Medium SNAP proportion",0.0331187684235439,"tract",2022,"proportion"
"51059480402","Food Insecure SNAP proportion",0.0664481711596433,"tract",2022,"proportion"
"51059480402","Food Secure SNAP proportion",0.855226943394822,"tract",2022,"proportion"
"51059480501","At-Risk High SNAP households",13,"tract",2022,"count"
"51059480501","At-Risk Low SNAP households",35,"tract",2022,"count"
"51059480501","At-Risk Medium SNAP households",39,"tract",2022,"count"
"51059480501","Food Insecure SNAP households",43,"tract",2022,"count"
"51059480501","Food Secure SNAP households",838,"tract",2022,"count"
"51059480501","At-Risk High SNAP proportion",0.0133708071630286,"tract",2022,"proportion"
"51059480501","At-Risk Low SNAP proportion",0.0359207662544727,"tract",2022,"proportion"
"51059480501","At-Risk Medium SNAP proportion",0.0399291489968124,"tract",2022,"proportion"
"51059480501","Food Insecure SNAP proportion",0.044192750490025,"tract",2022,"proportion"
"51059480501","Food Secure SNAP proportion",0.866586527095661,"tract",2022,"proportion"
"51059480502","At-Risk High SNAP households",46,"tract",2022,"count"
"51059480502","At-Risk Low SNAP households",103,"tract",2022,"count"
"51059480502","At-Risk Medium SNAP households",103,"tract",2022,"count"
"51059480502","Food Insecure SNAP households",130,"tract",2022,"count"
"51059480502","Food Secure SNAP households",1555,"tract",2022,"count"
"51059480502","At-Risk High SNAP proportion",0.0238064814838613,"tract",2022,"proportion"
"51059480502","At-Risk Low SNAP proportion",0.0532155280857288,"tract",2022,"proportion"
"51059480502","At-Risk Medium SNAP proportion",0.0532846502987758,"tract",2022,"proportion"
"51059480502","Food Insecure SNAP proportion",0.0672565721281465,"tract",2022,"proportion"
"51059480502","Food Secure SNAP proportion",0.802436768003488,"tract",2022,"proportion"
"51059480503","At-Risk High SNAP households",13,"tract",2022,"count"
"51059480503","At-Risk Low SNAP households",41,"tract",2022,"count"
"51059480503","At-Risk Medium SNAP households",30,"tract",2022,"count"
"51059480503","Food Insecure SNAP households",47,"tract",2022,"count"
"51059480503","Food Secure SNAP households",1054,"tract",2022,"count"
"51059480503","At-Risk High SNAP proportion",0.0108443423385972,"tract",2022,"proportion"
"51059480503","At-Risk Low SNAP proportion",0.0349064514597219,"tract",2022,"proportion"
"51059480503","At-Risk Medium SNAP proportion",0.0249728613273236,"tract",2022,"proportion"
"51059480503","Food Insecure SNAP proportion",0.0394129292692717,"tract",2022,"proportion"
"51059480503","Food Secure SNAP proportion",0.889863415605086,"tract",2022,"proportion"
"51059480504","At-Risk High SNAP households",11,"tract",2022,"count"
"51059480504","At-Risk Low SNAP households",74,"tract",2022,"count"
"51059480504","At-Risk Medium SNAP households",23,"tract",2022,"count"
"51059480504","Food Insecure SNAP households",112,"tract",2022,"count"
"51059480504","Food Secure SNAP households",531,"tract",2022,"count"
"51059480504","At-Risk High SNAP proportion",0.0149943548712014,"tract",2022,"proportion"
"51059480504","At-Risk Low SNAP proportion",0.0983420330437268,"tract",2022,"proportion"
"51059480504","At-Risk Medium SNAP proportion",0.030479612871664,"tract",2022,"proportion"
"51059480504","Food Insecure SNAP proportion",0.149233808790565,"tract",2022,"proportion"
"51059480504","Food Secure SNAP proportion",0.706950190422843,"tract",2022,"proportion"
"51059480505","At-Risk High SNAP households",12,"tract",2022,"count"
"51059480505","At-Risk Low SNAP households",111,"tract",2022,"count"
"51059480505","At-Risk Medium SNAP households",31,"tract",2022,"count"
"51059480505","Food Insecure SNAP households",178,"tract",2022,"count"
"51059480505","Food Secure SNAP households",1167,"tract",2022,"count"
"51059480505","At-Risk High SNAP proportion",0.00806076349904643,"tract",2022,"proportion"
"51059480505","At-Risk Low SNAP proportion",0.0737681406771701,"tract",2022,"proportion"
"51059480505","At-Risk Medium SNAP proportion",0.0209553443754231,"tract",2022,"proportion"
"51059480505","Food Insecure SNAP proportion",0.118677915443623,"tract",2022,"proportion"
"51059480505","Food Secure SNAP proportion",0.778537836004738,"tract",2022,"proportion"
"51059480801","At-Risk High SNAP households",38,"tract",2022,"count"
"51059480801","At-Risk Low SNAP households",183,"tract",2022,"count"
"51059480801","At-Risk Medium SNAP households",87,"tract",2022,"count"
"51059480801","Food Insecure SNAP households",274,"tract",2022,"count"
"51059480801","Food Secure SNAP households",1272,"tract",2022,"count"
"51059480801","At-Risk High SNAP proportion",0.0206529914887995,"tract",2022,"proportion"
"51059480801","At-Risk Low SNAP proportion",0.0985191996173552,"tract",2022,"proportion"
"51059480801","At-Risk Medium SNAP proportion",0.0471302999222442,"tract",2022,"proportion"
"51059480801","Food Insecure SNAP proportion",0.147629255590872,"tract",2022,"proportion"
"51059480801","Food Secure SNAP proportion",0.686068253380729,"tract",2022,"proportion"
"51059480802","At-Risk High SNAP households",18,"tract",2022,"count"
"51059480802","At-Risk Low SNAP households",123,"tract",2022,"count"
"51059480802","At-Risk Medium SNAP households",44,"tract",2022,"count"
"51059480802","Food Insecure SNAP households",183,"tract",2022,"count"
"51059480802","Food Secure SNAP households",991,"tract",2022,"count"
"51059480802","At-Risk High SNAP proportion",0.0130499692203593,"tract",2022,"proportion"
"51059480802","At-Risk Low SNAP proportion",0.0907996935701908,"tract",2022,"proportion"
"51059480802","At-Risk Medium SNAP proportion",0.0322524542482328,"tract",2022,"proportion"
"51059480802","Food Insecure SNAP proportion",0.134898173330724,"tract",2022,"proportion"
"51059480802","Food Secure SNAP proportion",0.728999709630493,"tract",2022,"proportion"
"51059480901","At-Risk High SNAP households",46,"tract",2022,"count"
"51059480901","At-Risk Low SNAP households",186,"tract",2022,"count"
"51059480901","At-Risk Medium SNAP households",78,"tract",2022,"count"
"51059480901","Food Insecure SNAP households",423,"tract",2022,"count"
"51059480901","Food Secure SNAP households",1051,"tract",2022,"count"
"51059480901","At-Risk High SNAP proportion",0.0257475906305425,"tract",2022,"proportion"
"51059480901","At-Risk Low SNAP proportion",0.104196023305317,"tract",2022,"proportion"
"51059480901","At-Risk Medium SNAP proportion",0.043646277837695,"tract",2022,"proportion"
"51059480901","Food Insecure SNAP proportion",0.237189445198923,"tract",2022,"proportion"
"51059480901","Food Secure SNAP proportion",0.589220663027523,"tract",2022,"proportion"
"51059480902","At-Risk High SNAP households",40,"tract",2022,"count"
"51059480902","At-Risk Low SNAP households",173,"tract",2022,"count"
"51059480902","At-Risk Medium SNAP households",60,"tract",2022,"count"
"51059480902","Food Insecure SNAP households",340,"tract",2022,"count"
"51059480902","Food Secure SNAP households",767,"tract",2022,"count"
"51059480902","At-Risk High SNAP proportion",0.0292308611519065,"tract",2022,"proportion"
"51059480902","At-Risk Low SNAP proportion",0.125354685306525,"tract",2022,"proportion"
"51059480902","At-Risk Medium SNAP proportion",0.0435554523179318,"tract",2022,"proportion"
"51059480902","Food Insecure SNAP proportion",0.246316582397275,"tract",2022,"proportion"
"51059480902","Food Secure SNAP proportion",0.555542418826361,"tract",2022,"proportion"
"51059480903","At-Risk High SNAP households",36,"tract",2022,"count"
"51059480903","At-Risk Low SNAP households",181,"tract",2022,"count"
"51059480903","At-Risk Medium SNAP households",72,"tract",2022,"count"
"51059480903","Food Insecure SNAP households",365,"tract",2022,"count"
"51059480903","Food Secure SNAP households",824,"tract",2022,"count"
"51059480903","At-Risk High SNAP proportion",0.0240204595764813,"tract",2022,"proportion"
"51059480903","At-Risk Low SNAP proportion",0.12267094533446,"tract",2022,"proportion"
"51059480903","At-Risk Medium SNAP proportion",0.0489918340835779,"tract",2022,"proportion"
"51059480903","Food Insecure SNAP proportion",0.24685029337525,"tract",2022,"proportion"
"51059480903","Food Secure SNAP proportion",0.557466467630231,"tract",2022,"proportion"
"51059481000","At-Risk High SNAP households",103,"tract",2022,"count"
"51059481000","At-Risk Low SNAP households",274,"tract",2022,"count"
"51059481000","At-Risk Medium SNAP households",85,"tract",2022,"count"
"51059481000","Food Insecure SNAP households",554,"tract",2022,"count"
"51059481000","Food Secure SNAP households",985,"tract",2022,"count"
"51059481000","At-Risk High SNAP proportion",0.0517113280630019,"tract",2022,"proportion"
"51059481000","At-Risk Low SNAP proportion",0.137146179010472,"tract",2022,"proportion"
"51059481000","At-Risk Medium SNAP proportion",0.0422216921504068,"tract",2022,"proportion"
"51059481000","Food Insecure SNAP proportion",0.276856488821235,"tract",2022,"proportion"
"51059481000","Food Secure SNAP proportion",0.492064311954885,"tract",2022,"proportion"
"51059481101","At-Risk High SNAP households",13,"tract",2022,"count"
"51059481101","At-Risk Low SNAP households",168,"tract",2022,"count"
"51059481101","At-Risk Medium SNAP households",50,"tract",2022,"count"
"51059481101","Food Insecure SNAP households",73,"tract",2022,"count"
"51059481101","Food Secure SNAP households",972,"tract",2022,"count"
"51059481101","At-Risk High SNAP proportion",0.0099668187595477,"tract",2022,"proportion"
"51059481101","At-Risk Low SNAP proportion",0.131643867173034,"tract",2022,"proportion"
"51059481101","At-Risk Medium SNAP proportion",0.0393919637369604,"tract",2022,"proportion"
"51059481101","Food Insecure SNAP proportion",0.0574713061565698,"tract",2022,"proportion"
"51059481101","Food Secure SNAP proportion",0.761526044173888,"tract",2022,"proportion"
"51059481102","At-Risk High SNAP households",39,"tract",2022,"count"
"51059481102","At-Risk Low SNAP households",153,"tract",2022,"count"
"51059481102","At-Risk Medium SNAP households",46,"tract",2022,"count"
"51059481102","Food Insecure SNAP households",188,"tract",2022,"count"
"51059481102","Food Secure SNAP households",942,"tract",2022,"count"
"51059481102","At-Risk High SNAP proportion",0.0284907026839658,"tract",2022,"proportion"
"51059481102","At-Risk Low SNAP proportion",0.111805547450661,"tract",2022,"proportion"
"51059481102","At-Risk Medium SNAP proportion",0.0337184092734626,"tract",2022,"proportion"
"51059481102","Food Insecure SNAP proportion",0.137432768336045,"tract",2022,"proportion"
"51059481102","Food Secure SNAP proportion",0.688552572255866,"tract",2022,"proportion"
"51059481103","At-Risk High SNAP households",33,"tract",2022,"count"
"51059481103","At-Risk Low SNAP households",168,"tract",2022,"count"
"51059481103","At-Risk Medium SNAP households",58,"tract",2022,"count"
"51059481103","Food Insecure SNAP households",286,"tract",2022,"count"
"51059481103","Food Secure SNAP households",566,"tract",2022,"count"
"51059481103","At-Risk High SNAP proportion",0.0300559369014562,"tract",2022,"proportion"
"51059481103","At-Risk Low SNAP proportion",0.15142948179086,"tract",2022,"proportion"
"51059481103","At-Risk Medium SNAP proportion",0.0518092023425237,"tract",2022,"proportion"
"51059481103","Food Insecure SNAP proportion",0.257582756263719,"tract",2022,"proportion"
"51059481103","Food Secure SNAP proportion",0.509122622701441,"tract",2022,"proportion"
"51059481104","At-Risk High SNAP households",40,"tract",2022,"count"
"51059481104","At-Risk Low SNAP households",135,"tract",2022,"count"
"51059481104","At-Risk Medium SNAP households",45,"tract",2022,"count"
"51059481104","Food Insecure SNAP households",157,"tract",2022,"count"
"51059481104","Food Secure SNAP households",659,"tract",2022,"count"
"51059481104","At-Risk High SNAP proportion",0.0381530271679277,"tract",2022,"proportion"
"51059481104","At-Risk Low SNAP proportion",0.130324774326482,"tract",2022,"proportion"
"51059481104","At-Risk Medium SNAP proportion",0.0438847753621187,"tract",2022,"proportion"
"51059481104","Food Insecure SNAP proportion",0.15181964139893,"tract",2022,"proportion"
"51059481104","Food Secure SNAP proportion",0.635817781744541,"tract",2022,"proportion"
"51059481105","At-Risk High SNAP households",27,"tract",2022,"count"
"51059481105","At-Risk Low SNAP households",67,"tract",2022,"count"
"51059481105","At-Risk Medium SNAP households",35,"tract",2022,"count"
"51059481105","Food Insecure SNAP households",101,"tract",2022,"count"
"51059481105","Food Secure SNAP households",1353,"tract",2022,"count"
"51059481105","At-Risk High SNAP proportion",0.0170159549884042,"tract",2022,"proportion"
"51059481105","At-Risk Low SNAP proportion",0.0420735731411442,"tract",2022,"proportion"
"51059481105","At-Risk Medium SNAP proportion",0.0219237642344616,"tract",2022,"proportion"
"51059481105","Food Insecure SNAP proportion",0.0641239658813362,"tract",2022,"proportion"
"51059481105","Food Secure SNAP proportion",0.854862741754654,"tract",2022,"proportion"
"51059481106","At-Risk High SNAP households",38,"tract",2022,"count"
"51059481106","At-Risk Low SNAP households",75,"tract",2022,"count"
"51059481106","At-Risk Medium SNAP households",61,"tract",2022,"count"
"51059481106","Food Insecure SNAP households",146,"tract",2022,"count"
"51059481106","Food Secure SNAP households",1514,"tract",2022,"count"
"51059481106","At-Risk High SNAP proportion",0.0206134225390647,"tract",2022,"proportion"
"51059481106","At-Risk Low SNAP proportion",0.0408159207479671,"tract",2022,"proportion"
"51059481106","At-Risk Medium SNAP proportion",0.0331918835394737,"tract",2022,"proportion"
"51059481106","Food Insecure SNAP proportion",0.0795085751648055,"tract",2022,"proportion"
"51059481106","Food Secure SNAP proportion",0.825870198008689,"tract",2022,"proportion"
"51059481201","At-Risk High SNAP households",6,"tract",2022,"count"
"51059481201","At-Risk Low SNAP households",15,"tract",2022,"count"
"51059481201","At-Risk Medium SNAP households",17,"tract",2022,"count"
"51059481201","Food Insecure SNAP households",26,"tract",2022,"count"
"51059481201","Food Secure SNAP households",309,"tract",2022,"count"
"51059481201","At-Risk High SNAP proportion",0.0153025524197885,"tract",2022,"proportion"
"51059481201","At-Risk Low SNAP proportion",0.040977991827669,"tract",2022,"proportion"
"51059481201","At-Risk Medium SNAP proportion",0.0458123494986148,"tract",2022,"proportion"
"51059481201","Food Insecure SNAP proportion",0.0687438555577393,"tract",2022,"proportion"
"51059481201","Food Secure SNAP proportion",0.829163250696188,"tract",2022,"proportion"
"51059481202","At-Risk High SNAP households",73,"tract",2022,"count"
"51059481202","At-Risk Low SNAP households",196,"tract",2022,"count"
"51059481202","At-Risk Medium SNAP households",80,"tract",2022,"count"
"51059481202","Food Insecure SNAP households",647,"tract",2022,"count"
"51059481202","Food Secure SNAP households",1047,"tract",2022,"count"
"51059481202","At-Risk High SNAP proportion",0.0356248507203552,"tract",2022,"proportion"
"51059481202","At-Risk Low SNAP proportion",0.0959973210209089,"tract",2022,"proportion"
"51059481202","At-Risk Medium SNAP proportion",0.0392167717460186,"tract",2022,"proportion"
"51059481202","Food Insecure SNAP proportion",0.316627287498318,"tract",2022,"proportion"
"51059481202","Food Secure SNAP proportion",0.512533769014399,"tract",2022,"proportion"
"51059481400","At-Risk High SNAP households",33,"tract",2022,"count"
"51059481400","At-Risk Low SNAP households",242,"tract",2022,"count"
"51059481400","At-Risk Medium SNAP households",78,"tract",2022,"count"
"51059481400","Food Insecure SNAP households",403,"tract",2022,"count"
"51059481400","Food Secure SNAP households",1912,"tract",2022,"count"
"51059481400","At-Risk High SNAP proportion",0.0121987174619596,"tract",2022,"proportion"
"51059481400","At-Risk Low SNAP proportion",0.0907935836687577,"tract",2022,"proportion"
"51059481400","At-Risk Medium SNAP proportion",0.0291704419835385,"tract",2022,"proportion"
"51059481400","Food Insecure SNAP proportion",0.151209254814375,"tract",2022,"proportion"
"51059481400","Food Secure SNAP proportion",0.716628002071369,"tract",2022,"proportion"
"51059481500","At-Risk High SNAP households",13,"tract",2022,"count"
"51059481500","At-Risk Low SNAP households",33,"tract",2022,"count"
"51059481500","At-Risk Medium SNAP households",47,"tract",2022,"count"
"51059481500","Food Insecure SNAP households",50,"tract",2022,"count"
"51059481500","Food Secure SNAP households",638,"tract",2022,"count"
"51059481500","At-Risk High SNAP proportion",0.0166459006587834,"tract",2022,"proportion"
"51059481500","At-Risk Low SNAP proportion",0.0423931476707664,"tract",2022,"proportion"
"51059481500","At-Risk Medium SNAP proportion",0.0601246800957176,"tract",2022,"proportion"
"51059481500","Food Insecure SNAP proportion",0.0645593171720666,"tract",2022,"proportion"
"51059481500","Food Secure SNAP proportion",0.816276954402666,"tract",2022,"proportion"
"51059481600","At-Risk High SNAP households",4,"tract",2022,"count"
"51059481600","At-Risk Low SNAP households",26,"tract",2022,"count"
"51059481600","At-Risk Medium SNAP households",19,"tract",2022,"count"
"51059481600","Food Insecure SNAP households",52,"tract",2022,"count"
"51059481600","Food Secure SNAP households",1058,"tract",2022,"count"
"51059481600","At-Risk High SNAP proportion",0.00359948956624038,"tract",2022,"proportion"
"51059481600","At-Risk Low SNAP proportion",0.0224113631630665,"tract",2022,"proportion"
"51059481600","At-Risk Medium SNAP proportion",0.0165564279384306,"tract",2022,"proportion"
"51059481600","Food Insecure SNAP proportion",0.0447030518294225,"tract",2022,"proportion"
"51059481600","Food Secure SNAP proportion",0.91272966750284,"tract",2022,"proportion"
"51059481701","At-Risk High SNAP households",20,"tract",2022,"count"
"51059481701","At-Risk Low SNAP households",56,"tract",2022,"count"
"51059481701","At-Risk Medium SNAP households",52,"tract",2022,"count"
"51059481701","Food Insecure SNAP households",72,"tract",2022,"count"
"51059481701","Food Secure SNAP households",1656,"tract",2022,"count"
"51059481701","At-Risk High SNAP proportion",0.0109460703113613,"tract",2022,"proportion"
"51059481701","At-Risk Low SNAP proportion",0.0302492254338557,"tract",2022,"proportion"
"51059481701","At-Risk Medium SNAP proportion",0.0281365746561685,"tract",2022,"proportion"
"51059481701","Food Insecure SNAP proportion",0.0387970865655765,"tract",2022,"proportion"
"51059481701","Food Secure SNAP proportion",0.891871043033038,"tract",2022,"proportion"
"51059481702","At-Risk High SNAP households",65,"tract",2022,"count"
"51059481702","At-Risk Low SNAP households",186,"tract",2022,"count"
"51059481702","At-Risk Medium SNAP households",89,"tract",2022,"count"
"51059481702","Food Insecure SNAP households",296,"tract",2022,"count"
"51059481702","Food Secure SNAP households",1374,"tract",2022,"count"
"51059481702","At-Risk High SNAP proportion",0.0322498377793504,"tract",2022,"proportion"
"51059481702","At-Risk Low SNAP proportion",0.0926874445862142,"tract",2022,"proportion"
"51059481702","At-Risk Medium SNAP proportion",0.044234427453059,"tract",2022,"proportion"
"51059481702","Food Insecure SNAP proportion",0.147361531701033,"tract",2022,"proportion"
"51059481702","Food Secure SNAP proportion",0.683466758480343,"tract",2022,"proportion"
"51059481900","At-Risk High SNAP households",71,"tract",2022,"count"
"51059481900","At-Risk Low SNAP households",143,"tract",2022,"count"
"51059481900","At-Risk Medium SNAP households",128,"tract",2022,"count"
"51059481900","Food Insecure SNAP households",397,"tract",2022,"count"
"51059481900","Food Secure SNAP households",1510,"tract",2022,"count"
"51059481900","At-Risk High SNAP proportion",0.0316820879750965,"tract",2022,"proportion"
"51059481900","At-Risk Low SNAP proportion",0.0636635517092099,"tract",2022,"proportion"
"51059481900","At-Risk Medium SNAP proportion",0.057051256083124,"tract",2022,"proportion"
"51059481900","Food Insecure SNAP proportion",0.176576485215651,"tract",2022,"proportion"
"51059481900","Food Secure SNAP proportion",0.671026619016918,"tract",2022,"proportion"
"51059482001","At-Risk High SNAP households",11,"tract",2022,"count"
"51059482001","At-Risk Low SNAP households",53,"tract",2022,"count"
"51059482001","At-Risk Medium SNAP households",33,"tract",2022,"count"
"51059482001","Food Insecure SNAP households",116,"tract",2022,"count"
"51059482001","Food Secure SNAP households",1551,"tract",2022,"count"
"51059482001","At-Risk High SNAP proportion",0.00613007739926892,"tract",2022,"proportion"
"51059482001","At-Risk Low SNAP proportion",0.0299318234438954,"tract",2022,"proportion"
"51059482001","At-Risk Medium SNAP proportion",0.0188483537065014,"tract",2022,"proportion"
"51059482001","Food Insecure SNAP proportion",0.0655202745595166,"tract",2022,"proportion"
"51059482001","Food Secure SNAP proportion",0.879569470890818,"tract",2022,"proportion"
"51059482002","At-Risk High SNAP households",14,"tract",2022,"count"
"51059482002","At-Risk Low SNAP households",162,"tract",2022,"count"
"51059482002","At-Risk Medium SNAP households",29,"tract",2022,"count"
"51059482002","Food Insecure SNAP households",133,"tract",2022,"count"
"51059482002","Food Secure SNAP households",1473,"tract",2022,"count"
"51059482002","At-Risk High SNAP proportion",0.00764821371049642,"tract",2022,"proportion"
"51059482002","At-Risk Low SNAP proportion",0.089502329106871,"tract",2022,"proportion"
"51059482002","At-Risk Medium SNAP proportion",0.0158495254743691,"tract",2022,"proportion"
"51059482002","Food Insecure SNAP proportion",0.0734827966430522,"tract",2022,"proportion"
"51059482002","Food Secure SNAP proportion",0.813517135065211,"tract",2022,"proportion"
"51059482100","At-Risk High SNAP households",21,"tract",2022,"count"
"51059482100","At-Risk Low SNAP households",157,"tract",2022,"count"
"51059482100","At-Risk Medium SNAP households",135,"tract",2022,"count"
"51059482100","Food Insecure SNAP households",433,"tract",2022,"count"
"51059482100","Food Secure SNAP households",914,"tract",2022,"count"
"51059482100","At-Risk High SNAP proportion",0.012414084961461,"tract",2022,"proportion"
"51059482100","At-Risk Low SNAP proportion",0.0945400184986668,"tract",2022,"proportion"
"51059482100","At-Risk Medium SNAP proportion",0.0814764351511687,"tract",2022,"proportion"
"51059482100","Food Insecure SNAP proportion",0.260728492911542,"tract",2022,"proportion"
"51059482100","Food Secure SNAP proportion",0.550840968477162,"tract",2022,"proportion"
"51059482201","At-Risk High SNAP households",27,"tract",2022,"count"
"51059482201","At-Risk Low SNAP households",124,"tract",2022,"count"
"51059482201","At-Risk Medium SNAP households",36,"tract",2022,"count"
"51059482201","Food Insecure SNAP households",257,"tract",2022,"count"
"51059482201","Food Secure SNAP households",532,"tract",2022,"count"
"51059482201","At-Risk High SNAP proportion",0.0272720688731759,"tract",2022,"proportion"
"51059482201","At-Risk Low SNAP proportion",0.127168111567603,"tract",2022,"proportion"
"51059482201","At-Risk Medium SNAP proportion",0.0371665855826538,"tract",2022,"proportion"
"51059482201","Food Insecure SNAP proportion",0.263405316782003,"tract",2022,"proportion"
"51059482201","Food Secure SNAP proportion",0.544987917194564,"tract",2022,"proportion"
"51059482203","At-Risk High SNAP households",15,"tract",2022,"count"
"51059482203","At-Risk Low SNAP households",125,"tract",2022,"count"
"51059482203","At-Risk Medium SNAP households",123,"tract",2022,"count"
"51059482203","Food Insecure SNAP households",372,"tract",2022,"count"
"51059482203","Food Secure SNAP households",2065,"tract",2022,"count"
"51059482203","At-Risk High SNAP proportion",0.00551361804788917,"tract",2022,"proportion"
"51059482203","At-Risk Low SNAP proportion",0.0462366978454577,"tract",2022,"proportion"
"51059482203","At-Risk Medium SNAP proportion",0.0454120855039248,"tract",2022,"proportion"
"51059482203","Food Insecure SNAP proportion",0.137874582663462,"tract",2022,"proportion"
"51059482203","Food Secure SNAP proportion",0.764963015939266,"tract",2022,"proportion"
"51059482204","At-Risk High SNAP households",17,"tract",2022,"count"
"51059482204","At-Risk Low SNAP households",46,"tract",2022,"count"
"51059482204","At-Risk Medium SNAP households",34,"tract",2022,"count"
"51059482204","Food Insecure SNAP households",122,"tract",2022,"count"
"51059482204","Food Secure SNAP households",1098,"tract",2022,"count"
"51059482204","At-Risk High SNAP proportion",0.0132410632869984,"tract",2022,"proportion"
"51059482204","At-Risk Low SNAP proportion",0.0351415876145041,"tract",2022,"proportion"
"51059482204","At-Risk Medium SNAP proportion",0.026147873372702,"tract",2022,"proportion"
"51059482204","Food Insecure SNAP proportion",0.0928397531023501,"tract",2022,"proportion"
"51059482204","Food Secure SNAP proportion",0.832629722623445,"tract",2022,"proportion"
"51059482205","At-Risk High SNAP households",9,"tract",2022,"count"
"51059482205","At-Risk Low SNAP households",49,"tract",2022,"count"
"51059482205","At-Risk Medium SNAP households",15,"tract",2022,"count"
"51059482205","Food Insecure SNAP households",145,"tract",2022,"count"
"51059482205","Food Secure SNAP households",931,"tract",2022,"count"
"51059482205","At-Risk High SNAP proportion",0.0079452792631381,"tract",2022,"proportion"
"51059482205","At-Risk Low SNAP proportion",0.0425378273785144,"tract",2022,"proportion"
"51059482205","At-Risk Medium SNAP proportion",0.0132323958942461,"tract",2022,"proportion"
"51059482205","Food Insecure SNAP proportion",0.126458890416017,"tract",2022,"proportion"
"51059482205","Food Secure SNAP proportion",0.809825607048084,"tract",2022,"proportion"
"51059482206","At-Risk High SNAP households",1,"tract",2022,"count"
"51059482206","At-Risk Low SNAP households",25,"tract",2022,"count"
"51059482206","At-Risk Medium SNAP households",2,"tract",2022,"count"
"51059482206","Food Insecure SNAP households",227,"tract",2022,"count"
"51059482206","Food Secure SNAP households",291,"tract",2022,"count"
"51059482206","At-Risk High SNAP proportion",0.00112827039459324,"tract",2022,"proportion"
"51059482206","At-Risk Low SNAP proportion",0.0459526551374794,"tract",2022,"proportion"
"51059482206","At-Risk Medium SNAP proportion",0.00316552953836709,"tract",2022,"proportion"
"51059482206","Food Insecure SNAP proportion",0.416537478850814,"tract",2022,"proportion"
"51059482206","Food Secure SNAP proportion",0.533216066078746,"tract",2022,"proportion"
"51059482301","At-Risk High SNAP households",26,"tract",2022,"count"
"51059482301","At-Risk Low SNAP households",106,"tract",2022,"count"
"51059482301","At-Risk Medium SNAP households",46,"tract",2022,"count"
"51059482301","Food Insecure SNAP households",231,"tract",2022,"count"
"51059482301","Food Secure SNAP households",2051,"tract",2022,"count"
"51059482301","At-Risk High SNAP proportion",0.0104380639602849,"tract",2022,"proportion"
"51059482301","At-Risk Low SNAP proportion",0.0432553701935474,"tract",2022,"proportion"
"51059482301","At-Risk Medium SNAP proportion",0.0186817360714337,"tract",2022,"proportion"
"51059482301","Food Insecure SNAP proportion",0.0937638176612729,"tract",2022,"proportion"
"51059482301","Food Secure SNAP proportion",0.833861012113461,"tract",2022,"proportion"
"51059482302","At-Risk High SNAP households",75,"tract",2022,"count"
"51059482302","At-Risk Low SNAP households",137,"tract",2022,"count"
"51059482302","At-Risk Medium SNAP households",106,"tract",2022,"count"
"51059482302","Food Insecure SNAP households",539,"tract",2022,"count"
"51059482302","Food Secure SNAP households",941,"tract",2022,"count"
"51059482302","At-Risk High SNAP proportion",0.0415998317509981,"tract",2022,"proportion"
"51059482302","At-Risk Low SNAP proportion",0.0760718852469276,"tract",2022,"proportion"
"51059482302","At-Risk Medium SNAP proportion",0.0591396928469615,"tract",2022,"proportion"
"51059482302","Food Insecure SNAP proportion",0.299588140044947,"tract",2022,"proportion"
"51059482302","Food Secure SNAP proportion",0.523600450110165,"tract",2022,"proportion"
"51059482303","At-Risk High SNAP households",26,"tract",2022,"count"
"51059482303","At-Risk Low SNAP households",90,"tract",2022,"count"
"51059482303","At-Risk Medium SNAP households",60,"tract",2022,"count"
"51059482303","Food Insecure SNAP households",216,"tract",2022,"count"
"51059482303","Food Secure SNAP households",1208,"tract",2022,"count"
"51059482303","At-Risk High SNAP proportion",0.0160289611620442,"tract",2022,"proportion"
"51059482303","At-Risk Low SNAP proportion",0.0564037657818267,"tract",2022,"proportion"
"51059482303","At-Risk Medium SNAP proportion",0.037349884428388,"tract",2022,"proportion"
"51059482303","Food Insecure SNAP proportion",0.134873530575499,"tract",2022,"proportion"
"51059482303","Food Secure SNAP proportion",0.755343858052242,"tract",2022,"proportion"
"51059482400","At-Risk High SNAP households",18,"tract",2022,"count"
"51059482400","At-Risk Low SNAP households",31,"tract",2022,"count"
"51059482400","At-Risk Medium SNAP households",36,"tract",2022,"count"
"51059482400","Food Insecure SNAP households",46,"tract",2022,"count"
"51059482400","Food Secure SNAP households",648,"tract",2022,"count"
"51059482400","At-Risk High SNAP proportion",0.0230219891470377,"tract",2022,"proportion"
"51059482400","At-Risk Low SNAP proportion",0.0398096116953552,"tract",2022,"proportion"
"51059482400","At-Risk Medium SNAP proportion",0.0461060815797994,"tract",2022,"proportion"
